date,contract,underlying,expiration,right,strike,open,high,low,close,volume
2025-12-10,JNJ260220C00230000,JNJ,2026-02-20,C,230.0,0.6000000238418579,0.8999999761581421,0.6000000238418579,0.8999999761581421,55.0
2025-12-11,JNJ260220C00230000,JNJ,2026-02-20,C,230.0,1.7300000190734863,1.899999976158142,1.4500000476837158,1.5299999713897705,177.0
2025-12-12,JNJ260220C00230000,JNJ,2026-02-20,C,230.0,1.6200000047683716,1.7999999523162842,1.6200000047683716,1.7400000095367432,20.0
2025-11-26,JNJ260220C00250000,JNJ,2026-02-20,C,250.0,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.15000000596046448,3.0
2025-12-01,JNJ260220C00250000,JNJ,2026-02-20,C,250.0,0.17000000178813934,0.17000000178813934,0.10000000149011612,0.10000000149011612,6.0
2025-12-03,JNJ260220C00250000,JNJ,2026-02-20,C,250.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,1.0
2025-12-05,JNJ260220C00250000,JNJ,2026-02-20,C,250.0,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,1.0
2025-12-11,JNJ260220C00250000,JNJ,2026-02-20,C,250.0,0.25,0.28999999165534973,0.23000000417232513,0.28999999165534973,30.0
2025-12-12,JNJ260220C00250000,JNJ,2026-02-20,C,250.0,0.25,0.25,0.25,0.25,10.0
2025-11-10,JNJ260220P00170000,JNJ,2026-02-20,P,170.0,2.0399999618530273,2.1600000858306885,2.0399999618530273,2.1600000858306885,10.0
2025-11-11,JNJ260220P00170000,JNJ,2026-02-20,P,170.0,1.600000023841858,1.600000023841858,1.440000057220459,1.440000057220459,4.0
2025-11-13,JNJ260220P00170000,JNJ,2026-02-20,P,170.0,1.25,1.25,1.25,1.25,2.0
2025-11-14,JNJ260220P00170000,JNJ,2026-02-20,P,170.0,1.340000033378601,1.340000033378601,1.2699999809265137,1.309999942779541,8.0
2025-11-17,JNJ260220P00170000,JNJ,2026-02-20,P,170.0,1.0800000429153442,1.190000057220459,1.0800000429153442,1.190000057220459,5.0
2025-11-18,JNJ260220P00170000,JNJ,2026-02-20,P,170.0,1.0800000429153442,1.0800000429153442,1.0800000429153442,1.0800000429153442,1.0
2025-11-19,JNJ260220P00170000,JNJ,2026-02-20,P,170.0,0.9599999785423279,1.0499999523162842,0.7599999904632568,0.9300000071525574,37.0
2025-11-20,JNJ260220P00170000,JNJ,2026-02-20,P,170.0,0.75,0.75,0.75,0.75,7.0
2025-12-01,JNJ260220P00170000,JNJ,2026-02-20,P,170.0,0.41999998688697815,0.41999998688697815,0.41999998688697815,0.41999998688697815,1.0
2025-12-03,JNJ260220P00170000,JNJ,2026-02-20,P,170.0,0.6100000143051147,0.8399999737739563,0.5099999904632568,0.5199999809265137,14.0
2025-12-08,JNJ260220P00170000,JNJ,2026-02-20,P,170.0,0.5199999809265137,0.5199999809265137,0.5199999809265137,0.5199999809265137,3.0
2025-12-11,JNJ260220P00170000,JNJ,2026-02-20,P,170.0,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,2.0
2025-11-10,JNJ260220P00190000,JNJ,2026-02-20,P,190.0,9.149999618530273,9.399999618530273,8.949999809265137,9.300000190734863,254.0
2025-11-11,JNJ260220P00190000,JNJ,2026-02-20,P,190.0,7.650000095367432,7.650000095367432,6.300000190734863,6.510000228881836,24.0
2025-11-12,JNJ260220P00190000,JNJ,2026-02-20,P,190.0,6.0,6.0,5.400000095367432,5.650000095367432,75.0
2025-11-13,JNJ260220P00190000,JNJ,2026-02-20,P,190.0,5.5,5.599999904632568,5.349999904632568,5.5,25.0
2025-11-14,JNJ260220P00190000,JNJ,2026-02-20,P,190.0,5.599999904632568,5.650000095367432,4.949999809265137,4.949999809265137,41.0
2025-11-17,JNJ260220P00190000,JNJ,2026-02-20,P,190.0,4.599999904632568,4.599999904632568,4.170000076293945,4.400000095367432,26.0
2025-11-18,JNJ260220P00190000,JNJ,2026-02-20,P,190.0,4.449999809265137,4.449999809265137,4.110000133514404,4.199999809265137,25.0
2025-11-19,JNJ260220P00190000,JNJ,2026-02-20,P,190.0,3.8499999046325684,3.950000047683716,3.6500000953674316,3.950000047683716,91.0
2025-11-20,JNJ260220P00190000,JNJ,2026-02-20,P,190.0,3.5,3.549999952316284,3.25,3.299999952316284,116.0
2025-11-21,JNJ260220P00190000,JNJ,2026-02-20,P,190.0,3.049999952316284,3.1500000953674316,2.680000066757202,3.1500000953674316,111.0
2025-11-24,JNJ260220P00190000,JNJ,2026-02-20,P,190.0,2.859999895095825,2.950000047683716,2.549999952316284,2.619999885559082,56.0
2025-11-25,JNJ260220P00190000,JNJ,2026-02-20,P,190.0,2.1700000762939453,2.319999933242798,2.1700000762939453,2.2699999809265137,33.0
2025-11-26,JNJ260220P00190000,JNJ,2026-02-20,P,190.0,2.450000047683716,2.450000047683716,1.9900000095367432,2.009999990463257,182.0
2025-11-28,JNJ260220P00190000,JNJ,2026-02-20,P,190.0,2.0799999237060547,2.3299999237060547,2.0799999237060547,2.0999999046325684,143.0
2025-12-01,JNJ260220P00190000,JNJ,2026-02-20,P,190.0,1.9199999570846558,1.9600000381469727,1.9199999570846558,1.9600000381469727,4.0
2025-12-02,JNJ260220P00190000,JNJ,2026-02-20,P,190.0,2.3499999046325684,2.430000066757202,2.1600000858306885,2.2100000381469727,41.0
2025-12-03,JNJ260220P00190000,JNJ,2026-02-20,P,190.0,1.9900000095367432,2.069999933242798,1.9900000095367432,2.069999933242798,35.0
2025-12-04,JNJ260220P00190000,JNJ,2026-02-20,P,190.0,2.25,2.5899999141693115,2.25,2.5899999141693115,65.0
2025-12-05,JNJ260220P00190000,JNJ,2026-02-20,P,190.0,2.380000114440918,2.759999990463257,1.9500000476837158,2.5199999809265137,218.0
2025-12-08,JNJ260220P00190000,JNJ,2026-02-20,P,190.0,2.6600000858306885,2.6700000762939453,2.319999933242798,2.5299999713897705,33.0
2025-12-09,JNJ260220P00190000,JNJ,2026-02-20,P,190.0,2.0899999141693115,3.049999952316284,2.0899999141693115,3.049999952316284,94.0
2025-12-10,JNJ260220P00190000,JNJ,2026-02-20,P,190.0,2.2699999809265137,2.380000114440918,2.0,2.0,155.0
2025-12-11,JNJ260220P00190000,JNJ,2026-02-20,P,190.0,1.5399999618530273,1.9600000381469727,1.5399999618530273,1.6200000047683716,75.0
2025-12-12,JNJ260220P00190000,JNJ,2026-02-20,P,190.0,1.4800000190734863,1.7999999523162842,1.4800000190734863,1.7999999523162842,26.0
2025-11-17,JNJ260220P00200000,JNJ,2026-02-20,P,200.0,8.699999809265137,8.699999809265137,7.96999979019165,8.319999694824219,54.0
2025-11-18,JNJ260220P00200000,JNJ,2026-02-20,P,200.0,8.5,8.699999809265137,8.050000190734863,8.050000190734863,66.0
2025-11-19,JNJ260220P00200000,JNJ,2026-02-20,P,200.0,7.71999979019165,7.949999809265137,7.150000095367432,7.400000095367432,251.0
2025-11-20,JNJ260220P00200000,JNJ,2026-02-20,P,200.0,6.710000038146973,6.949999809265137,6.300000190734863,6.449999809265137,323.0
2025-11-21,JNJ260220P00200000,JNJ,2026-02-20,P,200.0,6.25,6.349999904632568,5.349999904632568,6.099999904632568,212.0
2025-11-24,JNJ260220P00200000,JNJ,2026-02-20,P,200.0,5.75,5.75,5.25,5.550000190734863,83.0
2025-11-25,JNJ260220P00200000,JNJ,2026-02-20,P,200.0,4.650000095367432,4.699999809265137,4.400000095367432,4.5,139.0
2025-11-26,JNJ260220P00200000,JNJ,2026-02-20,P,200.0,4.75,4.75,4.110000133514404,4.110000133514404,196.0
2025-11-28,JNJ260220P00200000,JNJ,2026-02-20,P,200.0,4.349999904632568,4.800000190734863,4.010000228881836,4.010000228881836,51.0
2025-12-01,JNJ260220P00200000,JNJ,2026-02-20,P,200.0,4.199999809265137,4.349999904632568,4.0,4.349999904632568,97.0
2025-12-02,JNJ260220P00200000,JNJ,2026-02-20,P,200.0,5.349999904632568,5.349999904632568,4.650000095367432,4.949999809265137,173.0
2025-12-03,JNJ260220P00200000,JNJ,2026-02-20,P,200.0,4.380000114440918,4.5,4.25,4.349999904632568,132.0
2025-12-04,JNJ260220P00200000,JNJ,2026-02-20,P,200.0,4.900000095367432,5.699999809265137,4.900000095367432,5.650000095367432,108.0
2025-12-05,JNJ260220P00200000,JNJ,2026-02-20,P,200.0,4.5,5.800000190734863,4.5,5.599999904632568,101.0
2025-12-08,JNJ260220P00200000,JNJ,2026-02-20,P,200.0,5.550000190734863,5.699999809265137,5.150000095367432,5.599999904632568,54.0
2025-12-09,JNJ260220P00200000,JNJ,2026-02-20,P,200.0,4.829999923706055,6.099999904632568,4.599999904632568,6.099999904632568,275.0
2025-12-10,JNJ260220P00200000,JNJ,2026-02-20,P,200.0,5.900000095367432,5.900000095367432,4.699999809265137,4.699999809265137,33.0
2025-12-11,JNJ260220P00200000,JNJ,2026-02-20,P,200.0,3.1600000858306885,3.9000000953674316,3.1500000953674316,3.700000047683716,146.0
2025-12-12,JNJ260220P00200000,JNJ,2026-02-20,P,200.0,3.450000047683716,3.450000047683716,3.200000047683716,3.200000047683716,82.0
2025-11-24,JNJ260220P00210000,JNJ,2026-02-20,P,210.0,10.149999618530273,10.600000381469727,10.0,10.600000381469727,83.0
2025-11-25,JNJ260220P00210000,JNJ,2026-02-20,P,210.0,9.199999809265137,9.350000381469727,8.25,8.8100004196167,115.0
2025-11-26,JNJ260220P00210000,JNJ,2026-02-20,P,210.0,8.5,8.699999809265137,8.350000381469727,8.5,9.0
2025-11-28,JNJ260220P00210000,JNJ,2026-02-20,P,210.0,9.630000114440918,9.649999618530273,9.050000190734863,9.149999618530273,24.0
2025-12-01,JNJ260220P00210000,JNJ,2026-02-20,P,210.0,8.350000381469727,8.350000381469727,8.350000381469727,8.350000381469727,2.0
2025-12-02,JNJ260220P00210000,JNJ,2026-02-20,P,210.0,9.449999809265137,9.550000190734863,9.25,9.25,41.0
2025-12-03,JNJ260220P00210000,JNJ,2026-02-20,P,210.0,8.479999542236328,8.899999618530273,8.479999542236328,8.899999618530273,8.0
2025-12-04,JNJ260220P00210000,JNJ,2026-02-20,P,210.0,9.699999809265137,10.850000381469727,9.699999809265137,10.050000190734863,28.0
2025-12-05,JNJ260220P00210000,JNJ,2026-02-20,P,210.0,10.75,10.899999618530273,10.75,10.899999618530273,6.0
2025-12-09,JNJ260220P00210000,JNJ,2026-02-20,P,210.0,10.550000190734863,10.550000190734863,10.550000190734863,10.550000190734863,8.0
2025-12-10,JNJ260220P00210000,JNJ,2026-02-20,P,210.0,9.149999618530273,9.149999618530273,8.850000381469727,8.850000381469727,4.0
2025-12-11,JNJ260220P00210000,JNJ,2026-02-20,P,210.0,6.949999809265137,7.550000190734863,6.900000095367432,7.050000190734863,158.0
2025-12-12,JNJ260220P00210000,JNJ,2026-02-20,P,210.0,6.699999809265137,6.800000190734863,6.449999809265137,6.449999809265137,116.0
2025-11-24,JNJ260220P00220000,JNJ,2026-02-20,P,220.0,17.139999389648438,17.139999389648438,17.139999389648438,17.139999389648438,1.0
2025-11-25,JNJ260220P00220000,JNJ,2026-02-20,P,220.0,14.699999809265137,14.699999809265137,14.699999809265137,14.699999809265137,1.0
2025-11-28,JNJ260220P00220000,JNJ,2026-02-20,P,220.0,15.899999618530273,15.899999618530273,15.899999618530273,15.899999618530273,1.0
2025-12-04,JNJ260220P00220000,JNJ,2026-02-20,P,220.0,18.0,18.0,18.0,18.0,1.0
2025-12-09,JNJ260220P00220000,JNJ,2026-02-20,P,220.0,20.0,20.0,20.0,20.0,2.0
2025-12-11,JNJ260220P00220000,JNJ,2026-02-20,P,220.0,13.0,13.0,12.899999618530273,12.899999618530273,39.0
2025-12-12,JNJ260220P00220000,JNJ,2026-02-20,P,220.0,12.4399995803833,12.4399995803833,12.4399995803833,12.4399995803833,2.0
2025-11-25,JNJ260220P00230000,JNJ,2026-02-20,P,230.0,22.850000381469727,22.850000381469727,22.850000381469727,22.850000381469727,1.0
2025-12-09,JNJ260220P00230000,JNJ,2026-02-20,P,230.0,25.0,25.0,25.0,25.0,3.0
2025-12-11,JNJ260220P00230000,JNJ,2026-02-20,P,230.0,20.0,20.0,20.0,20.0,1.0
2025-12-12,JNJ260220P00230000,JNJ,2026-02-20,P,230.0,20.399999618530273,20.399999618530273,20.100000381469727,20.100000381469727,3.0
2025-09-02,JNJ260417C00170000,JNJ,2026-04-17,C,170.0,15.5,15.899999618530273,15.5,15.899999618530273,0.0
2025-09-08,JNJ260417C00170000,JNJ,2026-04-17,C,170.0,15.430000305175781,15.430000305175781,15.430000305175781,15.430000305175781,0.0
2025-09-30,JNJ260417C00170000,JNJ,2026-04-17,C,170.0,19.5,21.25,19.25,21.25,21.0
2025-10-01,JNJ260417C00170000,JNJ,2026-04-17,C,170.0,20.049999237060547,20.149999618530273,20.049999237060547,20.149999618530273,0.0
2025-10-03,JNJ260417C00170000,JNJ,2026-04-17,C,170.0,24.31999969482422,24.31999969482422,24.31999969482422,24.31999969482422,0.0
2025-10-06,JNJ260417C00170000,JNJ,2026-04-17,C,170.0,23.489999771118164,23.489999771118164,23.270000457763672,23.489999771118164,2.0
2025-10-07,JNJ260417C00170000,JNJ,2026-04-17,C,170.0,21.239999771118164,23.299999237060547,21.239999771118164,23.299999237060547,6.0
2025-10-08,JNJ260417C00170000,JNJ,2026-04-17,C,170.0,23.950000762939453,24.459999084472656,23.950000762939453,24.459999084472656,5.0
2025-10-10,JNJ260417C00170000,JNJ,2026-04-17,C,170.0,25.350000381469727,26.239999771118164,25.350000381469727,26.239999771118164,24.0
2025-10-13,JNJ260417C00170000,JNJ,2026-04-17,C,170.0,25.600000381469727,25.600000381469727,25.600000381469727,25.600000381469727,7.0
2025-10-14,JNJ260417C00170000,JNJ,2026-04-17,C,170.0,24.600000381469727,24.600000381469727,24.450000762939453,24.450000762939453,2.0
2025-10-16,JNJ260417C00170000,JNJ,2026-04-17,C,170.0,26.25,26.549999237060547,26.0,26.0,41.0
2025-10-17,JNJ260417C00170000,JNJ,2026-04-17,C,170.0,26.950000762939453,26.950000762939453,26.950000762939453,26.950000762939453,9.0
2025-10-30,JNJ260417C00170000,JNJ,2026-04-17,C,170.0,22.0,22.0,21.950000762939453,21.950000762939453,18.0
2025-11-03,JNJ260417C00170000,JNJ,2026-04-17,C,170.0,21.899999618530273,21.899999618530273,21.600000381469727,21.75,6.0
2025-11-06,JNJ260417C00170000,JNJ,2026-04-17,C,170.0,21.200000762939453,21.200000762939453,21.200000762939453,21.200000762939453,32.0
2025-11-11,JNJ260417C00170000,JNJ,2026-04-17,C,170.0,24.43000030517578,25.559999465942383,24.43000030517578,25.559999465942383,18.0
2025-11-12,JNJ260417C00170000,JNJ,2026-04-17,C,170.0,27.020000457763672,27.600000381469727,27.020000457763672,27.559999465942383,53.0
2025-11-14,JNJ260417C00170000,JNJ,2026-04-17,C,170.0,28.399999618530273,29.079999923706055,28.399999618530273,29.079999923706055,9.0
2025-11-20,JNJ260417C00170000,JNJ,2026-04-17,C,170.0,34.29999923706055,34.29999923706055,34.29999923706055,34.29999923706055,5.0
2025-11-21,JNJ260417C00170000,JNJ,2026-04-17,C,170.0,37.470001220703125,37.470001220703125,37.470001220703125,37.470001220703125,5.0
2025-11-24,JNJ260417C00170000,JNJ,2026-04-17,C,170.0,36.56999969482422,36.56999969482422,36.38999938964844,36.38999938964844,13.0
2025-12-11,JNJ260417C00170000,JNJ,2026-04-17,C,170.0,42.7599983215332,42.7599983215332,42.7599983215332,42.7599983215332,5.0
2025-08-18,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,4.71999979019165,4.71999979019165,4.71999979019165,4.71999979019165,0.0
2025-08-20,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,7.0
2025-08-22,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,5.409999847412109,5.409999847412109,5.409999847412109,5.409999847412109,16.0
2025-08-25,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,5.199999809265137,5.199999809265137,4.900000095367432,4.900000095367432,62.0
2025-09-02,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,5.599999904632568,5.599999904632568,5.599999904632568,5.599999904632568,1.0
2025-09-04,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,5.369999885559082,5.369999885559082,5.300000190734863,5.300000190734863,6.0
2025-09-08,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,5.320000171661377,5.400000095367432,5.25,5.25,70.0
2025-09-09,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,4.809999942779541,4.809999942779541,4.809999942779541,4.809999942779541,136.0
2025-09-19,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,4.25,4.25,4.25,4.25,1.0
2025-09-22,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,4.199999809265137,4.300000190734863,4.150000095367432,4.150000095367432,66.0
2025-09-25,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,5.0,5.0,5.0,5.0,1.0
2025-10-01,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,8.069999694824219,8.550000190734863,7.949999809265137,8.550000190734863,9.0
2025-10-02,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,9.100000381469727,9.100000381469727,9.100000381469727,9.100000381469727,4.0
2025-10-03,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,10.25,10.75,10.25,10.5,148.0
2025-10-06,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,9.819999694824219,10.350000381469727,9.819999694824219,10.119999885559082,33.0
2025-10-07,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,9.3100004196167,10.199999809265137,9.3100004196167,10.199999809265137,23.0
2025-10-08,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,10.710000038146973,11.149999618530273,10.710000038146973,11.130000114440918,66.0
2025-10-09,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,12.100000381469727,12.25,12.100000381469727,12.25,2.0
2025-10-10,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,12.0,12.0,11.75,11.75,12.0
2025-10-14,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,10.899999618530273,10.899999618530273,10.220000267028809,10.220000267028809,10.0
2025-10-15,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,12.039999961853027,13.0,11.5,11.5,19.0
2025-10-16,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,12.069999694824219,12.300000190734863,11.699999809265137,11.699999809265137,5.0
2025-10-17,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,12.0,12.0,12.0,12.0,3.0
2025-10-20,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,12.789999961853027,12.789999961853027,11.800000190734863,12.479999542236328,17.0
2025-10-21,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,11.550000190734863,11.850000381469727,11.550000190734863,11.850000381469727,41.0
2025-10-27,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,10.1899995803833,10.1899995803833,10.1899995803833,10.1899995803833,1.0
2025-10-29,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,8.649999618530273,8.649999618530273,8.649999618530273,8.649999618530273,4.0
2025-10-30,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,9.729999542236328,10.0,9.569999694824219,10.0,21.0
2025-10-31,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,9.300000190734863,9.300000190734863,9.300000190734863,9.300000190734863,5.0
2025-11-03,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,8.5,8.800000190734863,8.5,8.800000190734863,9.0
2025-11-05,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,1.0
2025-11-06,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,8.600000381469727,8.600000381469727,8.600000381469727,8.600000381469727,1.0
2025-11-07,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,8.550000190734863,8.550000190734863,8.550000190734863,8.550000190734863,14.0
2025-11-10,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,8.449999809265137,8.449999809265137,8.449999809265137,8.449999809265137,1.0
2025-11-11,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,9.899999618530273,10.350000381469727,9.899999618530273,10.300000190734863,11.0
2025-11-12,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,13.050000190734863,13.050000190734863,12.65999984741211,12.970000267028809,9.0
2025-11-13,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,13.100000381469727,13.930000305175781,13.100000381469727,13.930000305175781,11.0
2025-11-17,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,14.0,16.700000762939453,14.0,16.549999237060547,38.0
2025-11-19,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,17.829999923706055,19.0,17.829999923706055,19.0,88.0
2025-11-20,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,18.3799991607666,18.899999618530273,18.3799991607666,18.850000381469727,19.0
2025-11-24,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,19.219999313354492,19.3799991607666,19.190000534057617,19.3799991607666,22.0
2025-11-25,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,22.270000457763672,22.270000457763672,22.270000457763672,22.270000457763672,1.0
2025-11-26,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,22.260000228881836,22.260000228881836,22.260000228881836,22.260000228881836,1.0
2025-11-28,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,20.450000762939453,20.75,20.350000381469727,20.75,7.0
2025-12-01,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,21.5,21.5,21.5,21.5,1.0
2025-12-09,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,19.700000762939453,19.700000762939453,19.600000381469727,19.600000381469727,10.0
2025-12-10,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,21.520000457763672,21.520000457763672,21.520000457763672,21.520000457763672,1.0
2025-12-11,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,24.979999542236328,25.3700008392334,24.799999237060547,24.799999237060547,42.0
2025-12-12,JNJ260417C00190000,JNJ,2026-04-17,C,190.0,25.43000030517578,25.43000030517578,25.43000030517578,25.43000030517578,1.0
2025-08-18,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,1.8899999856948853,1.8899999856948853,1.8899999856948853,1.8899999856948853,0.0
2025-08-19,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,2.5399999618530273,2.5399999618530273,2.5399999618530273,2.5399999618530273,60.0
2025-08-20,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,2.640000104904175,2.640000104904175,2.640000104904175,2.640000104904175,60.0
2025-08-29,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,2.5,2.5,2.5,2.5,5.0
2025-09-19,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,1.9700000286102295,2.2799999713897705,1.809999942779541,2.2799999713897705,12.0
2025-09-25,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,2.240000009536743,2.240000009536743,2.240000009536743,2.240000009536743,1.0
2025-09-26,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,2.9700000286102295,2.9700000286102295,2.9700000286102295,2.9700000286102295,104.0
2025-09-29,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,3.119999885559082,3.450000047683716,3.119999885559082,3.450000047683716,14.0
2025-10-02,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,4.949999809265137,5.0,4.800000190734863,5.0,45.0
2025-10-03,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,6.010000228881836,6.010000228881836,5.800000190734863,5.800000190734863,69.0
2025-10-06,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,5.78000020980835,5.78000020980835,5.78000020980835,5.78000020980835,27.0
2025-10-08,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,6.400000095367432,6.449999809265137,6.400000095367432,6.449999809265137,11.0
2025-10-09,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,7.070000171661377,7.400000095367432,7.050000190734863,7.400000095367432,28.0
2025-10-14,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,5.5,5.5,5.5,5.5,4.0
2025-10-15,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,7.630000114440918,7.630000114440918,6.5,6.5,7.0
2025-10-16,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,7.449999809265137,8.350000381469727,7.25,7.650000095367432,40.0
2025-10-17,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,7.5,7.5,7.5,7.5,14.0
2025-10-20,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,7.0,7.590000152587891,6.800000190734863,7.590000152587891,3.0
2025-10-21,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,6.940000057220459,6.940000057220459,6.800000190734863,6.800000190734863,3.0
2025-10-22,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,7.0,7.0,7.0,7.0,4.0
2025-10-23,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,6.849999904632568,7.050000190734863,6.550000190734863,6.949999809265137,16.0
2025-10-24,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,6.0,6.0,5.670000076293945,5.900000095367432,0.0
2025-10-28,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,5.28000020980835,5.329999923706055,4.650000095367432,4.650000095367432,108.0
2025-10-29,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,4.5,4.5,4.5,4.5,1.0
2025-10-30,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,5.800000190734863,5.800000190734863,5.75,5.75,8.0
2025-10-31,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,5.300000190734863,5.349999904632568,5.300000190734863,5.349999904632568,67.0
2025-11-04,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,2.0
2025-11-05,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,4.699999809265137,4.699999809265137,4.349999904632568,4.400000095367432,18.0
2025-11-06,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,4.619999885559082,4.900000095367432,4.5,4.849999904632568,36.0
2025-11-07,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,4.849999904632568,5.150000095367432,4.550000190734863,4.550000190734863,99.0
2025-11-10,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,4.699999809265137,4.949999809265137,4.400000095367432,4.900000095367432,36.0
2025-11-11,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,5.429999828338623,6.800000190734863,5.239999771118164,6.800000190734863,24.0
2025-11-12,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,7.449999809265137,8.300000190734863,7.360000133514404,7.800000190734863,34.0
2025-11-13,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,8.25,8.649999618530273,7.949999809265137,8.5,31.0
2025-11-14,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,8.260000228881836,9.25,7.900000095367432,9.0,44.0
2025-11-17,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,10.199999809265137,10.460000038146973,10.0,10.449999809265137,78.0
2025-11-18,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,10.520000457763672,11.0,10.520000457763672,11.0,35.0
2025-11-19,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,12.020000457763672,12.199999809265137,11.149999618530273,12.199999809265137,19.0
2025-11-20,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,12.0,12.0,11.600000381469727,11.600000381469727,5.0
2025-11-21,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,14.539999961853027,14.539999961853027,13.300000190734863,13.300000190734863,24.0
2025-11-24,JNJ260417C00200000,JNJ,2026-04-17,C,200.0,12.4399995803833,13.449999809265137,12.289999961853027,12.4399995803833,106.0
